Bundesland,Altersgruppe,Meldedatum,Kalenderjahr,Kalenderwoche,Neuerkrankung,Hospitalisierung,index,population
Bremen,00-04,2020-07-05,2020,27,2,0,27,34034
Bremen,05-14,2020-07-05,2020,27,0,0,27,60178
Bremen,15-34,2020-07-05,2020,27,7,0,27,172904
Bremen,35-59,2020-07-05,2020,27,8,3,27,225427
Bremen,60-79,2020-07-05,2020,27,1,0,27,140249
Bremen,80+,2020-07-05,2020,27,0,0,27,47379
Hamburg,00-04,2020-07-05,2020,27,2,0,27,99224
Hamburg,05-14,2020-07-05,2020,27,1,0,27,166713
Hamburg,15-34,2020-07-05,2020,27,8,0,27,493650
Hamburg,35-59,2020-07-05,2020,27,8,0,27,654824
Hamburg,60-79,2020-07-05,2020,27,2,0,27,325912
Hamburg,80+,2020-07-05,2020,27,2,1,27,112515
Hessen,00-04,2020-07-05,2020,27,7,0,27,304428
Hessen,05-14,2020-07-05,2020,27,16,0,27,579964
Hessen,15-34,2020-07-05,2020,27,67,5,27,1469929
Hessen,35-59,2020-07-05,2020,27,79,8,27,2193749
Hessen,60-79,2020-07-05,2020,27,16,5,27,1320559
Hessen,80+,2020-07-05,2020,27,3,2,27,422139
Mecklenburg-Vorpommern,00-04,2020-07-05,2020,27,0,0,27,66216
Mecklenburg-Vorpommern,05-14,2020-07-05,2020,27,0,0,27,140750
Mecklenburg-Vorpommern,15-34,2020-07-05,2020,27,1,0,27,295487
Mecklenburg-Vorpommern,35-59,2020-07-05,2020,27,1,0,27,554265
Mecklenburg-Vorpommern,60-79,2020-07-05,2020,27,1,1,27,420800
Mecklenburg-Vorpommern,80+,2020-07-05,2020,27,0,0,27,133378
Niedersachsen,00-04,2020-07-05,2020,27,11,1,27,380629
Niedersachsen,05-14,2020-07-05,2020,27,29,1,27,724185
Niedersachsen,15-34,2020-07-05,2020,27,52,2,27,1803724
Niedersachsen,35-59,2020-07-05,2020,27,71,7,27,2728615
Niedersachsen,60-79,2020-07-05,2020,27,11,2,27,1769714
Niedersachsen,80+,2020-07-05,2020,27,6,5,27,580572
Nordrhein-Westfalen,00-04,2020-07-05,2020,27,60,1,27,875319
Nordrhein-Westfalen,05-14,2020-07-05,2020,27,80,1,27,1649725
Nordrhein-Westfalen,15-34,2020-07-05,2020,27,373,20,27,4197591
Nordrhein-Westfalen,35-59,2020-07-05,2020,27,418,37,27,6141151
Nordrhein-Westfalen,60-79,2020-07-05,2020,27,120,24,27,3823400
Nordrhein-Westfalen,80+,2020-07-05,2020,27,52,18,27,1262725
Rheinland-Pfalz,00-04,2020-07-05,2020,27,7,0,27,195044
Rheinland-Pfalz,05-14,2020-07-05,2020,27,12,0,27,366538
Rheinland-Pfalz,15-34,2020-07-05,2020,27,47,1,27,916852
Rheinland-Pfalz,35-59,2020-07-05,2020,27,22,0,27,1404114
Rheinland-Pfalz,60-79,2020-07-05,2020,27,7,0,27,923831
Rheinland-Pfalz,80+,2020-07-05,2020,27,0,0,27,293640
Saarland,00-04,2020-07-05,2020,27,0,0,27,41350
Saarland,05-14,2020-07-05,2020,27,0,0,27,80000
Saarland,15-34,2020-07-05,2020,27,1,0,27,212117
Saarland,35-59,2020-07-05,2020,27,2,0,27,330038
Saarland,60-79,2020-07-05,2020,27,0,0,27,243324
Saarland,80+,2020-07-05,2020,27,0,0,27,78108
Sachsen,00-04,2020-07-05,2020,27,0,0,27,180790
Sachsen,05-14,2020-07-05,2020,27,1,0,27,366870
Sachsen,15-34,2020-07-05,2020,27,4,0,27,785543
Sachsen,35-59,2020-07-05,2020,27,9,0,27,1357685
Sachsen,60-79,2020-07-05,2020,27,0,0,27,1009578
Sachsen,80+,2020-07-05,2020,27,0,0,27,361502
Sachsen-Anhalt,00-04,2020-07-05,2020,27,1,0,27,87877
Sachsen-Anhalt,05-14,2020-07-05,2020,27,3,0,27,182524
Sachsen-Anhalt,15-34,2020-07-05,2020,27,7,1,27,394869
Sachsen-Anhalt,35-59,2020-07-05,2020,27,8,2,27,745827
Sachsen-Anhalt,60-79,2020-07-05,2020,27,2,1,27,585321
Sachsen-Anhalt,80+,2020-07-05,2020,27,1,0,27,191330
Schleswig-Holstein,00-04,2020-07-05,2020,27,1,0,27,129800
Schleswig-Holstein,05-14,2020-07-05,2020,27,11,0,27,261702
Schleswig-Holstein,15-34,2020-07-05,2020,27,11,0,27,627902
Schleswig-Holstein,35-59,2020-07-05,2020,27,12,0,27,1006281
Schleswig-Holstein,60-79,2020-07-05,2020,27,2,0,27,663225
Schleswig-Holstein,80+,2020-07-05,2020,27,1,1,27,220518
Thueringen,00-04,2020-07-05,2020,27,0,0,27,87718
Thueringen,05-14,2020-07-05,2020,27,2,0,27,184533
Thueringen,15-34,2020-07-05,2020,27,5,0,27,386793
Thueringen,35-59,2020-07-05,2020,27,8,1,27,720476
Thueringen,60-79,2020-07-05,2020,27,5,3,27,558709
Thueringen,80+,2020-07-05,2020,27,2,2,27,179123
Baden-Wuerttemberg,00-04,2020-07-12,2020,28,13,0,28,549986
Baden-Wuerttemberg,05-14,2020-07-12,2020,28,19,1,28,1014378
Baden-Wuerttemberg,15-34,2020-07-12,2020,28,84,2,28,2678250
Baden-Wuerttemberg,35-59,2020-07-12,2020,28,96,10,28,3822725
Baden-Wuerttemberg,60-79,2020-07-12,2020,28,30,13,28,2286835
Baden-Wuerttemberg,80+,2020-07-12,2020,28,5,2,28,751989
Bayern,00-04,2020-07-12,2020,28,43,2,28,650503
Bayern,05-14,2020-07-12,2020,28,56,0,28,1157241
Bayern,15-34,2020-07-12,2020,28,178,5,28,3103465
Bayern,35-59,2020-07-12,2020,28,172,14,28,4601435
Bayern,60-79,2020-07-12,2020,28,44,13,28,2743938
Bayern,80+,2020-07-12,2020,28,11,6,28,871866
Berlin,00-04,2020-07-12,2020,28,11,0,28,191397
Berlin,05-14,2020-07-12,2020,28,24,0,28,332599
Berlin,15-34,2020-07-12,2020,28,65,2,28,947650
Berlin,35-59,2020-07-12,2020,28,67,5,28,1275540
Berlin,60-79,2020-07-12,2020,28,17,5,28,694774
Berlin,80+,2020-07-12,2020,28,5,0,28,221362
Brandenburg,00-04,2020-07-12,2020,28,0,0,28,108401
Brandenburg,05-14,2020-07-12,2020,28,0,0,28,231502
Brandenburg,15-34,2020-07-12,2020,28,8,0,28,435611
Brandenburg,35-59,2020-07-12,2020,28,4,0,28,908807
Brandenburg,60-79,2020-07-12,2020,28,8,3,28,638658
Brandenburg,80+,2020-07-12,2020,28,0,0,28,208572
Bremen,00-04,2020-07-12,2020,28,1,0,28,34034
Bremen,05-14,2020-07-12,2020,28,1,0,28,60178
Bremen,15-34,2020-07-12,2020,28,3,0,28,172904
Bremen,35-59,2020-07-12,2020,28,4,0,28,225427
Bremen,60-79,2020-07-12,2020,28,2,1,28,140249
Bremen,80+,2020-07-12,2020,28,0,0,28,47379
Hamburg,00-04,2020-07-12,2020,28,1,0,28,99224
Hamburg,05-14,2020-07-12,2020,28,0,0,28,166713
Hamburg,15-34,2020-07-12,2020,28,5,0,28,493650
Hamburg,35-59,2020-07-12,2020,28,4,1,28,654824
Hamburg,60-79,2020-07-12,2020,28,4,1,28,325912
Hamburg,80+,2020-07-12,2020,28,0,0,28,112515
Hessen,00-04,2020-07-12,2020,28,14,1,28,304428
Hessen,05-14,2020-07-12,2020,28,18,2,28,579964
Hessen,15-34,2020-07-12,2020,28,90,6,28,1469929
Hessen,35-59,2020-07-12,2020,28,76,14,28,2193749
Hessen,60-79,2020-07-12,2020,28,17,11,28,1320559
Hessen,80+,2020-07-12,2020,28,5,3,28,422139
Mecklenburg-Vorpommern,00-04,2020-07-12,2020,28,0,0,28,66216
Mecklenburg-Vorpommern,05-14,2020-07-12,2020,28,0,0,28,140750
Mecklenburg-Vorpommern,15-34,2020-07-12,2020,28,0,0,28,295487
Mecklenburg-Vorpommern,35-59,2020-07-12,2020,28,0,0,28,554265
Mecklenburg-Vorpommern,60-79,2020-07-12,2020,28,0,0,28,420800
Mecklenburg-Vorpommern,80+,2020-07-12,2020,28,0,0,28,133378
Niedersachsen,00-04,2020-07-12,2020,28,3,1,28,380629
Niedersachsen,05-14,2020-07-12,2020,28,5,0,28,724185
Niedersachsen,15-34,2020-07-12,2020,28,31,1,28,1803724
Niedersachsen,35-59,2020-07-12,2020,28,42,3,28,2728615
Niedersachsen,60-79,2020-07-12,2020,28,6,1,28,1769714
Niedersachsen,80+,2020-07-12,2020,28,4,1,28,580572
Nordrhein-Westfalen,00-04,2020-07-12,2020,28,51,3,28,875319
Nordrhein-Westfalen,05-14,2020-07-12,2020,28,78,2,28,1649725
Nordrhein-Westfalen,15-34,2020-07-12,2020,28,329,14,28,4197591
Nordrhein-Westfalen,35-59,2020-07-12,2020,28,340,46,28,6141151
Nordrhein-Westfalen,60-79,2020-07-12,2020,28,91,21,28,3823400
Nordrhein-Westfalen,80+,2020-07-12,2020,28,36,17,28,1262725
Rheinland-Pfalz,00-04,2020-07-12,2020,28,5,0,28,195044
Rheinland-Pfalz,05-14,2020-07-12,2020,28,9,0,28,366538
Rheinland-Pfalz,15-34,2020-07-12,2020,28,39,5,28,916852
Rheinland-Pfalz,35-59,2020-07-12,2020,28,29,3,28,1404114
Rheinland-Pfalz,60-79,2020-07-12,2020,28,14,3,28,923831
Rheinland-Pfalz,80+,2020-07-12,2020,28,1,0,28,293640
Saarland,00-04,2020-07-12,2020,28,1,0,28,41350
Saarland,05-14,2020-07-12,2020,28,0,0,28,80000
Saarland,15-34,2020-07-12,2020,28,4,1,28,212117
Saarland,35-59,2020-07-12,2020,28,2,0,28,330038
Saarland,60-79,2020-07-12,2020,28,5,2,28,243324
Saarland,80+,2020-07-12,2020,28,1,1,28,78108
Sachsen,00-04,2020-07-12,2020,28,0,0,28,180790
Sachsen,05-14,2020-07-12,2020,28,1,0,28,366870
Sachsen,15-34,2020-07-12,2020,28,5,0,28,785543
Sachsen,35-59,2020-07-12,2020,28,9,0,28,1357685
Sachsen,60-79,2020-07-12,2020,28,2,0,28,1009578
Sachsen,80+,2020-07-12,2020,28,0,0,28,361502
Sachsen-Anhalt,00-04,2020-07-12,2020,28,3,0,28,87877
Sachsen-Anhalt,05-14,2020-07-12,2020,28,2,0,28,182524
Sachsen-Anhalt,15-34,2020-07-12,2020,28,12,0,28,394869
Sachsen-Anhalt,35-59,2020-07-12,2020,28,5,0,28,745827
Sachsen-Anhalt,60-79,2020-07-12,2020,28,3,2,28,585321
Sachsen-Anhalt,80+,2020-07-12,2020,28,0,0,28,191330
Schleswig-Holstein,00-04,2020-07-12,2020,28,0,0,28,129800
Schleswig-Holstein,05-14,2020-07-12,2020,28,3,1,28,261702
Schleswig-Holstein,15-34,2020-07-12,2020,28,10,0,28,627902
Schleswig-Holstein,35-59,2020-07-12,2020,28,8,1,28,1006281
Schleswig-Holstein,60-79,2020-07-12,2020,28,2,0,28,663225
Schleswig-Holstein,80+,2020-07-12,2020,28,0,0,28,220518
Thueringen,00-04,2020-07-12,2020,28,1,0,28,87718
Thueringen,05-14,2020-07-12,2020,28,1,0,28,184533
Thueringen,15-34,2020-07-12,2020,28,8,0,28,386793
Thueringen,35-59,2020-07-12,2020,28,2,0,28,720476
Thueringen,60-79,2020-07-12,2020,28,7,3,28,558709
Thueringen,80+,2020-07-12,2020,28,3,2,28,179123
Baden-Wuerttemberg,00-04,2020-07-19,2020,29,17,0,29,549986
Baden-Wuerttemberg,05-14,2020-07-19,2020,29,36,2,29,1014378
Baden-Wuerttemberg,15-34,2020-07-19,2020,29,144,2,29,2678250
Baden-Wuerttemberg,35-59,2020-07-19,2020,29,156,15,29,3822725
Baden-Wuerttemberg,60-79,2020-07-19,2020,29,33,13,29,2286835
Baden-Wuerttemberg,80+,2020-07-19,2020,29,7,6,29,751989
Bayern,00-04,2020-07-19,2020,29,23,0,29,650503
Bayern,05-14,2020-07-19,2020,29,39,0,29,1157241
Bayern,15-34,2020-07-19,2020,29,214,5,29,3103465
Bayern,35-59,2020-07-19,2020,29,180,11,29,4601435
Bayern,60-79,2020-07-19,2020,29,52,11,29,2743938
Bayern,80+,2020-07-19,2020,29,17,11,29,871866
Berlin,00-04,2020-07-19,2020,29,5,0,29,191397
Berlin,05-14,2020-07-19,2020,29,14,1,29,332599
Berlin,15-34,2020-07-19,2020,29,51,3,29,947650
Berlin,35-59,2020-07-19,2020,29,49,6,29,1275540
Berlin,60-79,2020-07-19,2020,29,5,3,29,694774
Berlin,80+,2020-07-19,2020,29,7,2,29,221362
Brandenburg,00-04,2020-07-19,2020,29,1,0,29,108401
Brandenburg,05-14,2020-07-19,2020,29,0,0,29,231502
Brandenburg,15-34,2020-07-19,2020,29,16,1,29,435611
Brandenburg,35-59,2020-07-19,2020,29,8,2,29,908807
Brandenburg,60-79,2020-07-19,2020,29,2,0,29,638658
Brandenburg,80+,2020-07-19,2020,29,0,0,29,208572
Bremen,00-04,2020-07-19,2020,29,1,0,29,34034
Bremen,05-14,2020-07-19,2020,29,5,0,29,60178
Bremen,15-34,2020-07-19,2020,29,11,6,29,172904
Bremen,35-59,2020-07-19,2020,29,6,2,29,225427
Bremen,60-79,2020-07-19,2020,29,5,3,29,140249
Bremen,80+,2020-07-19,2020,29,2,2,29,47379
Hamburg,00-04,2020-07-19,2020,29,0,0,29,99224
Hamburg,05-14,2020-07-19,2020,29,0,0,29,166713
Hamburg,15-34,2020-07-19,2020,29,10,1,29,493650
Hamburg,35-59,2020-07-19,2020,29,7,2,29,654824
Hamburg,60-79,2020-07-19,2020,29,0,0,29,325912
Hamburg,80+,2020-07-19,2020,29,0,0,29,112515
Hessen,00-04,2020-07-19,2020,29,13,1,29,304428
Hessen,05-14,2020-07-19,2020,29,19,0,29,579964
Hessen,15-34,2020-07-19,2020,29,96,10,29,1469929
Hessen,35-59,2020-07-19,2020,29,77,10,29,2193749
Hessen,60-79,2020-07-19,2020,29,30,11,29,1320559
Hessen,80+,2020-07-19,2020,29,6,3,29,422139
Mecklenburg-Vorpommern,00-04,2020-07-19,2020,29,0,0,29,66216
Mecklenburg-Vorpommern,05-14,2020-07-19,2020,29,3,0,29,140750
Mecklenburg-Vorpommern,15-34,2020-07-19,2020,29,0,0,29,295487
Mecklenburg-Vorpommern,35-59,2020-07-19,2020,29,2,0,29,554265
Mecklenburg-Vorpommern,60-79,2020-07-19,2020,29,1,1,29,420800
Mecklenburg-Vorpommern,80+,2020-07-19,2020,29,0,0,29,133378
Niedersachsen,00-04,2020-07-19,2020,29,15,1,29,380629
Niedersachsen,05-14,2020-07-19,2020,29,14,1,29,724185
Niedersachsen,15-34,2020-07-19,2020,29,99,3,29,1803724
Niedersachsen,35-59,2020-07-19,2020,29,92,7,29,2728615
Niedersachsen,60-79,2020-07-19,2020,29,12,3,29,1769714
Niedersachsen,80+,2020-07-19,2020,29,4,1,29,580572
Nordrhein-Westfalen,00-04,2020-07-19,2020,29,53,7,29,875319
Nordrhein-Westfalen,05-14,2020-07-19,2020,29,117,0,29,1649725
Nordrhein-Westfalen,15-34,2020-07-19,2020,29,370,24,29,4197591
Nordrhein-Westfalen,35-59,2020-07-19,2020,29,446,43,29,6141151
Nordrhein-Westfalen,60-79,2020-07-19,2020,29,116,35,29,3823400
Nordrhein-Westfalen,80+,2020-07-19,2020,29,36,17,29,1262725
Rheinland-Pfalz,00-04,2020-07-19,2020,29,8,0,29,195044
Rheinland-Pfalz,05-14,2020-07-19,2020,29,19,0,29,366538
Rheinland-Pfalz,15-34,2020-07-19,2020,29,45,1,29,916852
Rheinland-Pfalz,35-59,2020-07-19,2020,29,47,2,29,1404114
Rheinland-Pfalz,60-79,2020-07-19,2020,29,18,3,29,923831
Rheinland-Pfalz,80+,2020-07-19,2020,29,5,4,29,293640
Saarland,00-04,2020-07-19,2020,29,1,0,29,41350
Saarland,05-14,2020-07-19,2020,29,2,0,29,80000
Saarland,15-34,2020-07-19,2020,29,4,0,29,212117
Saarland,35-59,2020-07-19,2020,29,8,1,29,330038
Saarland,60-79,2020-07-19,2020,29,1,1,29,243324
Saarland,80+,2020-07-19,2020,29,0,0,29,78108
Sachsen,00-04,2020-07-19,2020,29,0,0,29,180790
Sachsen,05-14,2020-07-19,2020,29,2,0,29,366870
Sachsen,15-34,2020-07-19,2020,29,7,1,29,785543
Sachsen,35-59,2020-07-19,2020,29,9,0,29,1357685
Sachsen,60-79,2020-07-19,2020,29,0,0,29,1009578
Sachsen,80+,2020-07-19,2020,29,0,0,29,361502
Sachsen-Anhalt,00-04,2020-07-19,2020,29,1,0,29,87877
Sachsen-Anhalt,05-14,2020-07-19,2020,29,2,0,29,182524
Sachsen-Anhalt,15-34,2020-07-19,2020,29,13,0,29,394869
Sachsen-Anhalt,35-59,2020-07-19,2020,29,12,2,29,745827
Sachsen-Anhalt,60-79,2020-07-19,2020,29,7,2,29,585321
Sachsen-Anhalt,80+,2020-07-19,2020,29,2,2,29,191330
Schleswig-Holstein,00-04,2020-07-19,2020,29,2,0,29,129800
Schleswig-Holstein,05-14,2020-07-19,2020,29,13,1,29,261702
Schleswig-Holstein,15-34,2020-07-19,2020,29,17,2,29,627902
Schleswig-Holstein,35-59,2020-07-19,2020,29,16,2,29,1006281
Schleswig-Holstein,60-79,2020-07-19,2020,29,3,3,29,663225
Schleswig-Holstein,80+,2020-07-19,2020,29,2,1,29,220518
Thueringen,00-04,2020-07-19,2020,29,1,0,29,87718
Thueringen,05-14,2020-07-19,2020,29,0,0,29,184533
Thueringen,15-34,2020-07-19,2020,29,11,2,29,386793
Thueringen,35-59,2020-07-19,2020,29,13,1,29,720476
Thueringen,60-79,2020-07-19,2020,29,3,3,29,558709
Thueringen,80+,2020-07-19,2020,29,1,0,29,179123
Baden-Wuerttemberg,00-04,2020-07-26,2020,30,14,0,30,549986
Baden-Wuerttemberg,05-14,2020-07-26,2020,30,51,0,30,1014378
Baden-Wuerttemberg,15-34,2020-07-26,2020,30,165,3,30,2678250
Baden-Wuerttemberg,35-59,2020-07-26,2020,30,197,15,30,3822725
Baden-Wuerttemberg,60-79,2020-07-26,2020,30,51,15,30,2286835
Baden-Wuerttemberg,80+,2020-07-26,2020,30,10,5,30,751989
Bayern,00-04,2020-07-26,2020,30,27,2,30,650503
Bayern,05-14,2020-07-26,2020,30,59,2,30,1157241
Bayern,15-34,2020-07-26,2020,30,263,5,30,3103465
Bayern,35-59,2020-07-26,2020,30,304,7,30,4601435
Bayern,60-79,2020-07-26,2020,30,50,11,30,2743938
Bayern,80+,2020-07-26,2020,30,11,3,30,871866
Berlin,00-04,2020-07-26,2020,30,7,0,30,191397
Berlin,05-14,2020-07-26,2020,30,10,0,30,332599
Berlin,15-34,2020-07-26,2020,30,101,5,30,947650
Berlin,35-59,2020-07-26,2020,30,83,8,30,1275540
Berlin,60-79,2020-07-26,2020,30,15,4,30,694774
Berlin,80+,2020-07-26,2020,30,3,0,30,221362
Brandenburg,00-04,2020-07-26,2020,30,4,3,30,108401
Brandenburg,05-14,2020-07-26,2020,30,5,1,30,231502
Brandenburg,15-34,2020-07-26,2020,30,28,0,30,435611
Brandenburg,35-59,2020-07-26,2020,30,19,0,30,908807
Brandenburg,60-79,2020-07-26,2020,30,6,4,30,638658
Brandenburg,80+,2020-07-26,2020,30,1,0,30,208572
Bremen,00-04,2020-07-26,2020,30,1,0,30,34034
Bremen,05-14,2020-07-26,2020,30,0,0,30,60178
Bremen,15-34,2020-07-26,2020,30,10,0,30,172904
Bremen,35-59,2020-07-26,2020,30,11,1,30,225427
Bremen,60-79,2020-07-26,2020,30,2,2,30,140249
Bremen,80+,2020-07-26,2020,30,3,3,30,47379
Hamburg,00-04,2020-07-26,2020,30,2,0,30,99224
Hamburg,05-14,2020-07-26,2020,30,10,0,30,166713
Hamburg,15-34,2020-07-26,2020,30,26,0,30,493650
Hamburg,35-59,2020-07-26,2020,30,37,3,30,654824
Hamburg,60-79,2020-07-26,2020,30,8,2,30,325912
Hamburg,80+,2020-07-26,2020,30,9,6,30,112515
Hessen,00-04,2020-07-26,2020,30,14,1,30,304428
Hessen,05-14,2020-07-26,2020,30,18,0,30,579964
Hessen,15-34,2020-07-26,2020,30,103,8,30,1469929
Hessen,35-59,2020-07-26,2020,30,105,16,30,2193749
Hessen,60-79,2020-07-26,2020,30,38,10,30,1320559
Hessen,80+,2020-07-26,2020,30,13,4,30,422139
Mecklenburg-Vorpommern,00-04,2020-07-26,2020,30,3,0,30,66216
Mecklenburg-Vorpommern,05-14,2020-07-26,2020,30,2,0,30,140750
Mecklenburg-Vorpommern,15-34,2020-07-26,2020,30,13,0,30,295487
Mecklenburg-Vorpommern,35-59,2020-07-26,2020,30,15,1,30,554265
Mecklenburg-Vorpommern,60-79,2020-07-26,2020,30,2,0,30,420800
Mecklenburg-Vorpommern,80+,2020-07-26,2020,30,0,0,30,133378
Niedersachsen,00-04,2020-07-26,2020,30,9,0,30,380629
Niedersachsen,05-14,2020-07-26,2020,30,10,0,30,724185
Niedersachsen,15-34,2020-07-26,2020,30,104,1,30,1803724
Niedersachsen,35-59,2020-07-26,2020,30,99,3,30,2728615
Niedersachsen,60-79,2020-07-26,2020,30,20,6,30,1769714
Niedersachsen,80+,2020-07-26,2020,30,5,3,30,580572
Nordrhein-Westfalen,00-04,2020-07-26,2020,30,70,4,30,875319
Nordrhein-Westfalen,05-14,2020-07-26,2020,30,150,4,30,1649725
Nordrhein-Westfalen,15-34,2020-07-26,2020,30,510,28,30,4197591
Nordrhein-Westfalen,35-59,2020-07-26,2020,30,577,45,30,6141151
Nordrhein-Westfalen,60-79,2020-07-26,2020,30,127,35,30,3823400
Nordrhein-Westfalen,80+,2020-07-26,2020,30,36,15,30,1262725
Rheinland-Pfalz,00-04,2020-07-26,2020,30,3,0,30,195044
Rheinland-Pfalz,05-14,2020-07-26,2020,30,9,0,30,366538
Rheinland-Pfalz,15-34,2020-07-26,2020,30,38,1,30,916852
Rheinland-Pfalz,35-59,2020-07-26,2020,30,43,6,30,1404114
Rheinland-Pfalz,60-79,2020-07-26,2020,30,10,3,30,923831
Rheinland-Pfalz,80+,2020-07-26,2020,30,2,1,30,293640
Saarland,00-04,2020-07-26,2020,30,2,0,30,41350
Saarland,05-14,2020-07-26,2020,30,0,0,30,80000
Saarland,15-34,2020-07-26,2020,30,13,0,30,212117
Saarland,35-59,2020-07-26,2020,30,7,0,30,330038
Saarland,60-79,2020-07-26,2020,30,2,0,30,243324
Saarland,80+,2020-07-26,2020,30,0,0,30,78108
Sachsen,00-04,2020-07-26,2020,30,2,0,30,180790
Sachsen,05-14,2020-07-26,2020,30,5,1,30,366870
Sachsen,15-34,2020-07-26,2020,30,8,0,30,785543
Sachsen,35-59,2020-07-26,2020,30,9,1,30,1357685
Sachsen,60-79,2020-07-26,2020,30,5,2,30,1009578
Sachsen,80+,2020-07-26,2020,30,2,1,30,361502
Sachsen-Anhalt,00-04,2020-07-26,2020,30,1,0,30,87877
Sachsen-Anhalt,05-14,2020-07-26,2020,30,2,0,30,182524
Sachsen-Anhalt,15-34,2020-07-26,2020,30,7,1,30,394869
Sachsen-Anhalt,35-59,2020-07-26,2020,30,14,3,30,745827
Sachsen-Anhalt,60-79,2020-07-26,2020,30,10,8,30,585321
Sachsen-Anhalt,80+,2020-07-26,2020,30,2,2,30,191330
Schleswig-Holstein,00-04,2020-07-26,2020,30,2,0,30,129800
Schleswig-Holstein,05-14,2020-07-26,2020,30,5,0,30,261702
Schleswig-Holstein,15-34,2020-07-26,2020,30,22,2,30,627902
Schleswig-Holstein,35-59,2020-07-26,2020,30,26,3,30,1006281
Schleswig-Holstein,60-79,2020-07-26,2020,30,9,3,30,663225
Schleswig-Holstein,80+,2020-07-26,2020,30,2,2,30,220518
Thueringen,00-04,2020-07-26,2020,30,1,0,30,87718
Thueringen,05-14,2020-07-26,2020,30,7,0,30,184533
Thueringen,15-34,2020-07-26,2020,30,6,0,30,386793
Thueringen,35-59,2020-07-26,2020,30,6,0,30,720476
Thueringen,60-79,2020-07-26,2020,30,2,0,30,558709
Thueringen,80+,2020-07-26,2020,30,3,1,30,179123
Baden-Wuerttemberg,00-04,2020-08-02,2020,31,11,0,31,549986
Baden-Wuerttemberg,05-14,2020-08-02,2020,31,44,0,31,1014378
Baden-Wuerttemberg,15-34,2020-08-02,2020,31,198,3,31,2678250
Baden-Wuerttemberg,35-59,2020-08-02,2020,31,197,16,31,3822725
Baden-Wuerttemberg,60-79,2020-08-02,2020,31,45,14,31,2286835
Baden-Wuerttemberg,80+,2020-08-02,2020,31,11,3,31,751989
Bayern,00-04,2020-08-02,2020,31,23,0,31,650503
Bayern,05-14,2020-08-02,2020,31,42,0,31,1157241
Bayern,15-34,2020-08-02,2020,31,257,7,31,3103465
Bayern,35-59,2020-08-02,2020,31,296,17,31,4601435
Bayern,60-79,2020-08-02,2020,31,43,7,31,2743938
Bayern,80+,2020-08-02,2020,31,24,15,31,871866
Berlin,00-04,2020-08-02,2020,31,16,0,31,191397
Berlin,05-14,2020-08-02,2020,31,37,0,31,332599
Berlin,15-34,2020-08-02,2020,31,142,3,31,947650
Berlin,35-59,2020-08-02,2020,31,119,8,31,1275540
Berlin,60-79,2020-08-02,2020,31,13,5,31,694774
Berlin,80+,2020-08-02,2020,31,4,2,31,221362
Brandenburg,00-04,2020-08-02,2020,31,4,0,31,108401
Brandenburg,05-14,2020-08-02,2020,31,3,0,31,231502
Brandenburg,15-34,2020-08-02,2020,31,8,0,31,435611
Brandenburg,35-59,2020-08-02,2020,31,13,3,31,908807
Brandenburg,60-79,2020-08-02,2020,31,2,1,31,638658
Brandenburg,80+,2020-08-02,2020,31,3,1,31,208572
Bremen,00-04,2020-08-02,2020,31,0,0,31,34034
Bremen,05-14,2020-08-02,2020,31,0,0,31,60178
Bremen,15-34,2020-08-02,2020,31,15,0,31,172904
Bremen,35-59,2020-08-02,2020,31,15,1,31,225427
Bremen,60-79,2020-08-02,2020,31,4,2,31,140249
Bremen,80+,2020-08-02,2020,31,1,0,31,47379
Hamburg,00-04,2020-08-02,2020,31,1,0,31,99224
Hamburg,05-14,2020-08-02,2020,31,13,0,31,166713
Hamburg,15-34,2020-08-02,2020,31,41,1,31,493650
Hamburg,35-59,2020-08-02,2020,31,45,1,31,654824
Hamburg,60-79,2020-08-02,2020,31,10,2,31,325912
Hamburg,80+,2020-08-02,2020,31,4,4,31,112515
Hessen,00-04,2020-08-02,2020,31,14,1,31,304428
Hessen,05-14,2020-08-02,2020,31,38,1,31,579964
Hessen,15-34,2020-08-02,2020,31,149,7,31,1469929
Hessen,35-59,2020-08-02,2020,31,166,19,31,2193749
Hessen,60-79,2020-08-02,2020,31,46,14,31,1320559
Hessen,80+,2020-08-02,2020,31,28,6,31,422139
Mecklenburg-Vorpommern,00-04,2020-08-02,2020,31,0,0,31,66216
Mecklenburg-Vorpommern,05-14,2020-08-02,2020,31,3,0,31,140750
Mecklenburg-Vorpommern,15-34,2020-08-02,2020,31,11,0,31,295487
Mecklenburg-Vorpommern,35-59,2020-08-02,2020,31,20,0,31,554265
Mecklenburg-Vorpommern,60-79,2020-08-02,2020,31,4,2,31,420800
Mecklenburg-Vorpommern,80+,2020-08-02,2020,31,2,2,31,133378
Niedersachsen,00-04,2020-08-02,2020,31,6,0,31,380629
Niedersachsen,05-14,2020-08-02,2020,31,27,0,31,724185
Niedersachsen,15-34,2020-08-02,2020,31,154,3,31,1803724
Niedersachsen,35-59,2020-08-02,2020,31,126,6,31,2728615
Niedersachsen,60-79,2020-08-02,2020,31,20,9,31,1769714
Niedersachsen,80+,2020-08-02,2020,31,6,4,31,580572
Nordrhein-Westfalen,00-04,2020-08-02,2020,31,62,1,31,875319
Nordrhein-Westfalen,05-14,2020-08-02,2020,31,201,3,31,1649725
