Impfdatum,Impfschutz,Bundesland,population,Anzahl
2021-11-28,3,Bayern,13128448,28607
2021-11-28,3,Berlin,3663322,7724
2021-11-28,3,Brandenburg,2531551,1369
2021-11-28,3,Bremen,680171,19
2021-11-28,3,Hamburg,1852838,1624
2021-11-28,3,Hessen,6290768,12705
2021-11-28,3,Mecklenburg-Vorpommern,1610896,1346
2021-11-28,3,Niedersachsen,7987439,8953
2021-11-28,3,Nordrhein-Westfalen,17949911,44453
2021-11-28,3,Rheinland-Pfalz,4100019,5729
2021-11-28,3,Saarland,984937,665
2021-11-28,3,Sachsen,4061968,4649
2021-11-28,3,Sachsen-Anhalt,2187748,1496
2021-11-28,3,Schleswig-Holstein,2909428,2935
2021-11-28,3,Thueringen,2117352,1357
2021-11-29,2,Baden-Wuerttemberg,11104163,7576
2021-11-29,2,Bayern,13128448,7973
2021-11-29,2,Berlin,3663322,3346
2021-11-29,2,Brandenburg,2531551,1481
2021-11-29,2,Bremen,680171,372
2021-11-29,2,Hamburg,1852838,1505
2021-11-29,2,Hessen,6290768,3095
2021-11-29,2,Mecklenburg-Vorpommern,1610896,1260
2021-11-29,2,Niedersachsen,7987439,4756
2021-11-29,2,Nordrhein-Westfalen,17949911,12968
2021-11-29,2,Rheinland-Pfalz,4100019,2045
2021-11-29,2,Saarland,984937,617
2021-11-29,2,Sachsen,4061968,2038
2021-11-29,2,Sachsen-Anhalt,2187748,1736
2021-11-29,2,Schleswig-Holstein,2909428,1412
2021-11-29,2,Thueringen,2117352,913
2021-11-29,3,Baden-Wuerttemberg,11104163,59236
2021-11-29,3,Bayern,13128448,82572
2021-11-29,3,Berlin,3663322,23461
2021-11-29,3,Brandenburg,2531551,13980
2021-11-29,3,Bremen,680171,3017
2021-11-29,3,Hamburg,1852838,8401
2021-11-29,3,Hessen,6290768,27279
2021-11-29,3,Mecklenburg-Vorpommern,1610896,10872
2021-11-29,3,Niedersachsen,7987439,49983
2021-11-29,3,Nordrhein-Westfalen,17949911,130218
2021-11-29,3,Rheinland-Pfalz,4100019,25328
2021-11-29,3,Saarland,984937,6443
2021-11-29,3,Sachsen,4061968,19769
2021-11-29,3,Sachsen-Anhalt,2187748,15333
2021-11-29,3,Schleswig-Holstein,2909428,14869
2021-11-29,3,Thueringen,2117352,8418
2021-11-30,2,Baden-Wuerttemberg,11104163,9006
2021-11-30,2,Bayern,13128448,13138
2021-11-30,2,Berlin,3663322,4100
2021-11-30,2,Brandenburg,2531551,2335
2021-11-30,2,Bremen,680171,449
2021-11-30,2,Hamburg,1852838,2190
2021-11-30,2,Hessen,6290768,5285
2021-11-30,2,Mecklenburg-Vorpommern,1610896,1398
2021-11-30,2,Niedersachsen,7987439,7202
2021-11-30,2,Nordrhein-Westfalen,17949911,15888
2021-11-30,2,Rheinland-Pfalz,4100019,3300
2021-11-30,2,Saarland,984937,978
2021-11-30,2,Sachsen,4061968,3140
2021-11-30,2,Sachsen-Anhalt,2187748,2731
2021-11-30,2,Schleswig-Holstein,2909428,2556
2021-11-30,2,Thueringen,2117352,1903
2021-11-30,3,Baden-Wuerttemberg,11104163,86911
2021-11-30,3,Bayern,13128448,126055
2021-11-30,3,Berlin,3663322,31964
2021-11-30,3,Brandenburg,2531551,21549
2021-11-30,3,Bremen,680171,4142
2021-11-30,3,Hamburg,1852838,13134
2021-11-30,3,Hessen,6290768,44893
2021-11-30,3,Mecklenburg-Vorpommern,1610896,14750
2021-11-30,3,Niedersachsen,7987439,72291
2021-11-30,3,Nordrhein-Westfalen,17949911,186254
2021-11-30,3,Rheinland-Pfalz,4100019,38301
2021-11-30,3,Saarland,984937,11308
2021-11-30,3,Sachsen,4061968,31782
2021-11-30,3,Sachsen-Anhalt,2187748,20689
2021-11-30,3,Schleswig-Holstein,2909428,25029
2021-11-30,3,Thueringen,2117352,17299
2021-12-01,2,Baden-Wuerttemberg,11104163,11390
2021-12-01,2,Bayern,13128448,15641
2021-12-01,2,Berlin,3663322,4142
2021-12-01,2,Brandenburg,2531551,2832
2021-12-01,2,Bremen,680171,650
2021-12-01,2,Hamburg,1852838,2582
2021-12-01,2,Hessen,6290768,5941
2021-12-01,2,Mecklenburg-Vorpommern,1610896,1538
2021-12-01,2,Niedersachsen,7987439,8111
2021-12-01,2,Nordrhein-Westfalen,17949911,16704
2021-12-01,2,Rheinland-Pfalz,4100019,3758
2021-12-01,2,Saarland,984937,1014
2021-12-01,2,Sachsen,4061968,3444
2021-12-01,2,Sachsen-Anhalt,2187748,2261
2021-12-01,2,Schleswig-Holstein,2909428,3022
2021-12-01,2,Thueringen,2117352,1805
2021-12-01,3,Baden-Wuerttemberg,11104163,111632
2021-12-01,3,Bayern,13128448,152291
2021-12-01,3,Berlin,3663322,39380
2021-12-01,3,Brandenburg,2531551,28579
2021-12-01,3,Bremen,680171,5740
2021-12-01,3,Hamburg,1852838,14719
2021-12-01,3,Hessen,6290768,59690
2021-12-01,3,Mecklenburg-Vorpommern,1610896,17602
2021-12-01,3,Niedersachsen,7987439,89908
2021-12-01,3,Nordrhein-Westfalen,17949911,230999
2021-12-01,3,Rheinland-Pfalz,4100019,46714
2021-12-01,3,Saarland,984937,15054
2021-12-01,3,Sachsen,4061968,39146
2021-12-01,3,Sachsen-Anhalt,2187748,24890
2021-12-01,3,Schleswig-Holstein,2909428,38346
2021-12-01,3,Thueringen,2117352,19470
2021-12-02,2,Baden-Wuerttemberg,11104163,10655
2021-12-02,2,Bayern,13128448,17782
2021-12-02,2,Berlin,3663322,4102
2021-12-02,2,Brandenburg,2531551,2788
2021-12-02,2,Bremen,680171,502
2021-12-02,2,Hamburg,1852838,1914
2021-12-02,2,Hessen,6290768,5979
2021-12-02,2,Mecklenburg-Vorpommern,1610896,1735
2021-12-02,2,Niedersachsen,7987439,9280
2021-12-02,2,Nordrhein-Westfalen,17949911,18218
2021-12-02,2,Rheinland-Pfalz,4100019,3026
2021-12-02,2,Saarland,984937,996
2021-12-02,2,Sachsen,4061968,3587
2021-12-02,2,Sachsen-Anhalt,2187748,2611
2021-12-02,2,Schleswig-Holstein,2909428,2941
2021-12-02,2,Thueringen,2117352,2284
2021-12-02,3,Baden-Wuerttemberg,11104163,108798
2021-12-02,3,Bayern,13128448,148641
2021-12-02,3,Berlin,3663322,38244
2021-12-02,3,Brandenburg,2531551,28002
2021-12-02,3,Bremen,680171,5542
2021-12-02,3,Hamburg,1852838,16840
2021-12-02,3,Hessen,6290768,60417
2021-12-02,3,Mecklenburg-Vorpommern,1610896,19117
2021-12-02,3,Niedersachsen,7987439,89017
2021-12-02,3,Nordrhein-Westfalen,17949911,225794
2021-12-02,3,Rheinland-Pfalz,4100019,43643
2021-12-02,3,Saarland,984937,12355
2021-12-02,3,Sachsen,4061968,38919
2021-12-02,3,Sachsen-Anhalt,2187748,26224
2021-12-02,3,Schleswig-Holstein,2909428,32822
2021-12-02,3,Thueringen,2117352,20620
2021-12-03,2,Baden-Wuerttemberg,11104163,10542
2021-12-03,2,Bayern,13128448,16909
2021-12-03,2,Berlin,3663322,3493
2021-12-03,2,Brandenburg,2531551,1879
2021-12-03,2,Bremen,680171,662
2021-12-03,2,Hamburg,1852838,2100
2021-12-03,2,Hessen,6290768,5713
2021-12-03,2,Mecklenburg-Vorpommern,1610896,1495
2021-12-03,2,Niedersachsen,7987439,6857
2021-12-03,2,Nordrhein-Westfalen,17949911,13510
2021-12-03,2,Rheinland-Pfalz,4100019,2932
2021-12-03,2,Saarland,984937,626
2021-12-03,2,Sachsen,4061968,2874
2021-12-03,2,Sachsen-Anhalt,2187748,1948
2021-12-03,2,Schleswig-Holstein,2909428,2345
2021-12-03,2,Thueringen,2117352,2065
2021-12-03,3,Baden-Wuerttemberg,11104163,119213
2021-12-03,3,Bayern,13128448,144326
2021-12-03,3,Berlin,3663322,36658
2021-12-03,3,Brandenburg,2531551,24764
2021-12-03,3,Bremen,680171,6251
2021-12-03,3,Hamburg,1852838,16344
2021-12-03,3,Hessen,6290768,61439
2021-12-03,3,Mecklenburg-Vorpommern,1610896,16184
2021-12-03,3,Niedersachsen,7987439,89631
2021-12-03,3,Nordrhein-Westfalen,17949911,226557
2021-12-03,3,Rheinland-Pfalz,4100019,43186
2021-12-03,3,Saarland,984937,12050
2021-12-03,3,Sachsen,4061968,36373
2021-12-03,3,Sachsen-Anhalt,2187748,21929
2021-12-03,3,Schleswig-Holstein,2909428,31802
2021-12-03,3,Thueringen,2117352,17360
2021-12-04,2,Baden-Wuerttemberg,11104163,6584
2021-12-04,2,Bayern,13128448,10036
2021-12-04,2,Berlin,3663322,2062
2021-12-04,2,Brandenburg,2531551,945
2021-12-04,2,Bremen,680171,257
2021-12-04,2,Hamburg,1852838,1405
2021-12-04,2,Hessen,6290768,2855
2021-12-04,2,Mecklenburg-Vorpommern,1610896,498
2021-12-04,2,Niedersachsen,7987439,2951
2021-12-04,2,Nordrhein-Westfalen,17949911,9823
2021-12-04,2,Rheinland-Pfalz,4100019,1297
2021-12-04,2,Saarland,984937,457
2021-12-04,2,Sachsen,4061968,1517
2021-12-04,2,Sachsen-Anhalt,2187748,1104
2021-12-04,2,Schleswig-Holstein,2909428,1727
2021-12-04,2,Thueringen,2117352,3264
2021-12-04,3,Baden-Wuerttemberg,11104163,121170
2021-12-04,3,Bayern,13128448,100654
2021-12-04,3,Berlin,3663322,24800
2021-12-04,3,Brandenburg,2531551,15291
2021-12-04,3,Bremen,680171,3309
2021-12-04,3,Hamburg,1852838,10179
2021-12-04,3,Hessen,6290768,49184
2021-12-04,3,Mecklenburg-Vorpommern,1610896,9557
2021-12-04,3,Niedersachsen,7987439,55516
2021-12-04,3,Nordrhein-Westfalen,17949911,213975
2021-12-04,3,Rheinland-Pfalz,4100019,34213
2021-12-04,3,Saarland,984937,10832
2021-12-04,3,Sachsen,4061968,23295
2021-12-04,3,Sachsen-Anhalt,2187748,12646
2021-12-04,3,Schleswig-Holstein,2909428,28351
2021-12-04,3,Thueringen,2117352,7376
2021-12-05,2,Baden-Wuerttemberg,11104163,3436
2021-12-05,2,Bayern,13128448,4122
2021-12-05,2,Berlin,3663322,1177
2021-12-05,2,Brandenburg,2531551,287
2021-12-05,2,Bremen,680171,31
2021-12-05,2,Hamburg,1852838,429
2021-12-05,2,Hessen,6290768,1248
2021-12-05,2,Mecklenburg-Vorpommern,1610896,114
2021-12-05,2,Niedersachsen,7987439,969
2021-12-05,2,Nordrhein-Westfalen,17949911,3123
2021-12-05,2,Rheinland-Pfalz,4100019,292
2021-12-05,2,Saarland,984937,25
2021-12-05,2,Sachsen,4061968,44
2021-12-05,2,Sachsen-Anhalt,2187748,75
2021-12-05,2,Schleswig-Holstein,2909428,77
2021-12-05,2,Thueringen,2117352,26
2021-12-05,3,Baden-Wuerttemberg,11104163,60949
2021-12-05,3,Bayern,13128448,45574
2021-12-05,3,Berlin,3663322,9684
2021-12-05,3,Brandenburg,2531551,3438
2021-12-05,3,Bremen,680171,471
2021-12-05,3,Hamburg,1852838,2822
2021-12-05,3,Hessen,6290768,17611
2021-12-05,3,Mecklenburg-Vorpommern,1610896,1392
2021-12-05,3,Niedersachsen,7987439,21400
2021-12-05,3,Nordrhein-Westfalen,17949911,56052
2021-12-05,3,Rheinland-Pfalz,4100019,12807
2021-12-05,3,Saarland,984937,1432
2021-12-05,3,Sachsen,4061968,2569
2021-12-05,3,Sachsen-Anhalt,2187748,2033
2021-12-05,3,Schleswig-Holstein,2909428,4735
2021-12-05,3,Thueringen,2117352,1450
2021-12-06,2,Baden-Wuerttemberg,11104163,6910
2021-12-06,2,Bayern,13128448,10981
2021-12-06,2,Berlin,3663322,2989
2021-12-06,2,Brandenburg,2531551,1507
2021-12-06,2,Bremen,680171,321
2021-12-06,2,Hamburg,1852838,1250
2021-12-06,2,Hessen,6290768,3846
2021-12-06,2,Mecklenburg-Vorpommern,1610896,858
2021-12-06,2,Niedersachsen,7987439,4912
2021-12-06,2,Nordrhein-Westfalen,17949911,7155
2021-12-06,2,Rheinland-Pfalz,4100019,2041
2021-12-06,2,Saarland,984937,610
2021-12-06,2,Sachsen,4061968,2307
2021-12-06,2,Sachsen-Anhalt,2187748,1765
2021-12-06,2,Schleswig-Holstein,2909428,1784
2021-12-06,2,Thueringen,2117352,871
2021-12-06,3,Baden-Wuerttemberg,11104163,94560
2021-12-06,3,Bayern,13128448,104759
2021-12-06,3,Berlin,3663322,27926
2021-12-06,3,Brandenburg,2531551,16351
2021-12-06,3,Bremen,680171,4448
2021-12-06,3,Hamburg,1852838,11318
2021-12-06,3,Hessen,6290768,46225
2021-12-06,3,Mecklenburg-Vorpommern,1610896,13102
2021-12-06,3,Niedersachsen,7987439,78938
2021-12-06,3,Nordrhein-Westfalen,17949911,113888
2021-12-06,3,Rheinland-Pfalz,4100019,33575
2021-12-06,3,Saarland,984937,11492
2021-12-06,3,Sachsen,4061968,27407
2021-12-06,3,Sachsen-Anhalt,2187748,19407
2021-12-06,3,Schleswig-Holstein,2909428,24312
2021-12-06,3,Thueringen,2117352,12564
2021-12-07,2,Baden-Wuerttemberg,11104163,9609
2021-12-07,2,Bayern,13128448,14438
2021-12-07,2,Berlin,3663322,4843
2021-12-07,2,Brandenburg,2531551,2532
2021-12-07,2,Bremen,680171,546
2021-12-07,2,Hamburg,1852838,1513
2021-12-07,2,Hessen,6290768,6073
2021-12-07,2,Mecklenburg-Vorpommern,1610896,1167
2021-12-07,2,Niedersachsen,7987439,7213
2021-12-07,2,Nordrhein-Westfalen,17949911,15670
2021-12-07,2,Rheinland-Pfalz,4100019,2976
2021-12-07,2,Saarland,984937,920
2021-12-07,2,Sachsen,4061968,3216
2021-12-07,2,Sachsen-Anhalt,2187748,2793
2021-12-07,2,Schleswig-Holstein,2909428,2367
2021-12-07,2,Thueringen,2117352,1953
2021-12-07,3,Baden-Wuerttemberg,11104163,118195
2021-12-07,3,Bayern,13128448,146089
2021-12-07,3,Berlin,3663322,35955
2021-12-07,3,Brandenburg,2531551,28205
2021-12-07,3,Bremen,680171,5532
2021-12-07,3,Hamburg,1852838,13651
2021-12-07,3,Hessen,6290768,60062
2021-12-07,3,Mecklenburg-Vorpommern,1610896,17775
2021-12-07,3,Niedersachsen,7987439,106814
2021-12-07,3,Nordrhein-Westfalen,17949911,224676
2021-12-07,3,Rheinland-Pfalz,4100019,44755
2021-12-07,3,Saarland,984937,13036
2021-12-07,3,Sachsen,4061968,39239
2021-12-07,3,Sachsen-Anhalt,2187748,26227
2021-12-07,3,Schleswig-Holstein,2909428,31734
2021-12-07,3,Thueringen,2117352,21872
2021-12-08,2,Baden-Wuerttemberg,11104163,10749
2021-12-08,2,Bayern,13128448,16560
2021-12-08,2,Berlin,3663322,5383
2021-12-08,2,Brandenburg,2531551,2494
2021-12-08,2,Bremen,680171,621
2021-12-08,2,Hamburg,1852838,1762
2021-12-08,2,Hessen,6290768,6498
2021-12-08,2,Mecklenburg-Vorpommern,1610896,1810
2021-12-08,2,Niedersachsen,7987439,8271
2021-12-08,2,Nordrhein-Westfalen,17949911,15689
2021-12-08,2,Rheinland-Pfalz,4100019,3329
2021-12-08,2,Saarland,984937,978
2021-12-08,2,Sachsen,4061968,2997
2021-12-08,2,Sachsen-Anhalt,2187748,2602
2021-12-08,2,Schleswig-Holstein,2909428,3307
2021-12-08,2,Thueringen,2117352,2104
2021-12-08,3,Baden-Wuerttemberg,11104163,151678
2021-12-08,3,Bayern,13128448,161691
2021-12-08,3,Berlin,3663322,42810
2021-12-08,3,Brandenburg,2531551,29123
2021-12-08,3,Bremen,680171,7527
2021-12-08,3,Hamburg,1852838,20279
2021-12-08,3,Hessen,6290768,78145
2021-12-08,3,Mecklenburg-Vorpommern,1610896,21620
2021-12-08,3,Niedersachsen,7987439,123725
2021-12-08,3,Nordrhein-Westfalen,17949911,254469
2021-12-08,3,Rheinland-Pfalz,4100019,60187
2021-12-08,3,Saarland,984937,17773
2021-12-08,3,Sachsen,4061968,46265
2021-12-08,3,Sachsen-Anhalt,2187748,27887
2021-12-08,3,Schleswig-Holstein,2909428,45151
2021-12-08,3,Thueringen,2117352,24734
2021-12-09,2,Baden-Wuerttemberg,11104163,11105
2021-12-09,2,Bayern,13128448,17472
2021-12-09,2,Berlin,3663322,4223
2021-12-09,2,Brandenburg,2531551,3142
2021-12-09,2,Bremen,680171,692
2021-12-09,2,Hamburg,1852838,1930
2021-12-09,2,Hessen,6290768,6304
2021-12-09,2,Mecklenburg-Vorpommern,1610896,1821
2021-12-09,2,Niedersachsen,7987439,8875
2021-12-09,2,Nordrhein-Westfalen,17949911,18662
2021-12-09,2,Rheinland-Pfalz,4100019,3392
2021-12-09,2,Saarland,984937,936
2021-12-09,2,Sachsen,4061968,3819
2021-12-09,2,Sachsen-Anhalt,2187748,2792
2021-12-09,2,Schleswig-Holstein,2909428,3013
2021-12-09,2,Thueringen,2117352,2284
2021-12-09,3,Baden-Wuerttemberg,11104163,138230
2021-12-09,3,Bayern,13128448,159844
2021-12-09,3,Berlin,3663322,41176
2021-12-09,3,Brandenburg,2531551,31317
2021-12-09,3,Bremen,680171,7784
2021-12-09,3,Hamburg,1852838,19117
2021-12-09,3,Hessen,6290768,69574
2021-12-09,3,Mecklenburg-Vorpommern,1610896,20888
2021-12-09,3,Niedersachsen,7987439,127346
2021-12-09,3,Nordrhein-Westfalen,17949911,250774
2021-12-09,3,Rheinland-Pfalz,4100019,53608
2021-12-09,3,Saarland,984937,17333
2021-12-09,3,Sachsen,4061968,44659
2021-12-09,3,Sachsen-Anhalt,2187748,29330
2021-12-09,3,Schleswig-Holstein,2909428,38350
2021-12-09,3,Thueringen,2117352,24961
2021-12-10,2,Baden-Wuerttemberg,11104163,11957
2021-12-10,2,Bayern,13128448,18669
2021-12-10,2,Berlin,3663322,3821
2021-12-10,2,Brandenburg,2531551,2478
2021-12-10,2,Bremen,680171,681
2021-12-10,2,Hamburg,1852838,1615
2021-12-10,2,Hessen,6290768,6203
2021-12-10,2,Mecklenburg-Vorpommern,1610896,1849
2021-12-10,2,Niedersachsen,7987439,7938
2021-12-10,2,Nordrhein-Westfalen,17949911,16604
2021-12-10,2,Rheinland-Pfalz,4100019,3146
2021-12-10,2,Saarland,984937,959
2021-12-10,2,Sachsen,4061968,3073
2021-12-10,2,Sachsen-Anhalt,2187748,2757
2021-12-10,2,Schleswig-Holstein,2909428,2594
2021-12-10,2,Thueringen,2117352,2133
2021-12-10,3,Baden-Wuerttemberg,11104163,154767
2021-12-10,3,Bayern,13128448,158057
2021-12-10,3,Berlin,3663322,39880
2021-12-10,3,Brandenburg,2531551,31168
2021-12-10,3,Bremen,680171,9041
2021-12-10,3,Hamburg,1852838,19834
2021-12-10,3,Hessen,6290768,76452
2021-12-10,3,Mecklenburg-Vorpommern,1610896,20484
2021-12-10,3,Niedersachsen,7987439,122820
2021-12-10,3,Nordrhein-Westfalen,17949911,246252
2021-12-10,3,Rheinland-Pfalz,4100019,53854
2021-12-10,3,Saarland,984937,14470
2021-12-10,3,Sachsen,4061968,37467
2021-12-10,3,Sachsen-Anhalt,2187748,25768
2021-12-10,3,Schleswig-Holstein,2909428,36323
2021-12-10,3,Thueringen,2117352,21489
2021-12-11,2,Baden-Wuerttemberg,11104163,8631
2021-12-11,2,Bayern,13128448,12173
2021-12-11,2,Berlin,3663322,2530
2021-12-11,2,Brandenburg,2531551,783
2021-12-11,2,Bremen,680171,334
2021-12-11,2,Hamburg,1852838,1032
2021-12-11,2,Hessen,6290768,3223
2021-12-11,2,Mecklenburg-Vorpommern,1610896,459
2021-12-11,2,Niedersachsen,7987439,2946
2021-12-11,2,Nordrhein-Westfalen,17949911,12725
2021-12-11,2,Rheinland-Pfalz,4100019,1403
2021-12-11,2,Saarland,984937,683
2021-12-11,2,Sachsen,4061968,2149
2021-12-11,2,Sachsen-Anhalt,2187748,1148
2021-12-11,2,Schleswig-Holstein,2909428,1974
2021-12-11,2,Thueringen,2117352,2986
2021-12-11,3,Baden-Wuerttemberg,11104163,149145
2021-12-11,3,Bayern,13128448,108545
2021-12-11,3,Berlin,3663322,29918
2021-12-11,3,Brandenburg,2531551,16656
2021-12-11,3,Bremen,680171,5426
2021-12-11,3,Hamburg,1852838,13151
2021-12-11,3,Hessen,6290768,66870
2021-12-11,3,Mecklenburg-Vorpommern,1610896,6736
2021-12-11,3,Niedersachsen,7987439,85079
2021-12-11,3,Nordrhein-Westfalen,17949911,244038
2021-12-11,3,Rheinland-Pfalz,4100019,49423
2021-12-11,3,Saarland,984937,13446
2021-12-11,3,Sachsen,4061968,32125
2021-12-11,3,Sachsen-Anhalt,2187748,13637
2021-12-11,3,Schleswig-Holstein,2909428,37205
2021-12-11,3,Thueringen,2117352,11000
2021-12-12,2,Baden-Wuerttemberg,11104163,2957
2021-12-12,2,Bayern,13128448,4423
2021-12-12,2,Berlin,3663322,1623
2021-12-12,2,Brandenburg,2531551,254
2021-12-12,2,Bremen,680171,68
2021-12-12,2,Hamburg,1852838,168
2021-12-12,2,Hessen,6290768,1733
2021-12-12,2,Mecklenburg-Vorpommern,1610896,257
2021-12-12,2,Niedersachsen,7987439,971
2021-12-12,2,Nordrhein-Westfalen,17949911,4198
2021-12-12,2,Rheinland-Pfalz,4100019,311
2021-12-12,2,Saarland,984937,120
2021-12-12,2,Sachsen,4061968,102
2021-12-12,2,Sachsen-Anhalt,2187748,317
2021-12-12,2,Schleswig-Holstein,2909428,213
2021-12-12,2,Thueringen,2117352,220
2021-12-12,3,Baden-Wuerttemberg,11104163,51937
2021-12-12,3,Bayern,13128448,36499
2021-12-12,3,Berlin,3663322,12127
2021-12-12,3,Brandenburg,2531551,3732
2021-12-12,3,Bremen,680171,2278
2021-12-12,3,Hamburg,1852838,1927
2021-12-12,3,Hessen,6290768,25372
2021-12-12,3,Mecklenburg-Vorpommern,1610896,1217
2021-12-12,3,Niedersachsen,7987439,26326
2021-12-12,3,Nordrhein-Westfalen,17949911,84649
2021-12-12,3,Rheinland-Pfalz,4100019,20034
2021-12-12,3,Saarland,984937,3023
2021-12-12,3,Sachsen,4061968,3874
2021-12-12,3,Sachsen-Anhalt,2187748,4079
2021-12-12,3,Schleswig-Holstein,2909428,7215
2021-12-12,3,Thueringen,2117352,1963
2021-12-13,2,Baden-Wuerttemberg,11104163,6950
2021-12-13,2,Bayern,13128448,11260
2021-12-13,2,Berlin,3663322,4566
2021-12-13,2,Brandenburg,2531551,768
2021-12-13,2,Bremen,680171,475
2021-12-13,2,Hamburg,1852838,1184
2021-12-13,2,Hessen,6290768,4124
2021-12-13,2,Mecklenburg-Vorpommern,1610896,1305
2021-12-13,2,Niedersachsen,7987439,6229
2021-12-13,2,Nordrhein-Westfalen,17949911,8836
2021-12-13,2,Rheinland-Pfalz,4100019,2766
2021-12-13,2,Saarland,984937,682
2021-12-13,2,Sachsen,4061968,2558
2021-12-13,2,Sachsen-Anhalt,2187748,2640
2021-12-13,2,Schleswig-Holstein,2909428,1613
2021-12-13,2,Thueringen,2117352,1369
2021-12-13,3,Baden-Wuerttemberg,11104163,108390
2021-12-13,3,Bayern,13128448,107829
2021-12-13,3,Berlin,3663322,30659
2021-12-13,3,Brandenburg,2531551,8762
2021-12-13,3,Bremen,680171,7339
2021-12-13,3,Hamburg,1852838,13479
2021-12-13,3,Hessen,6290768,54547
2021-12-13,3,Mecklenburg-Vorpommern,1610896,14818
2021-12-13,3,Niedersachsen,7987439,95984
2021-12-13,3,Nordrhein-Westfalen,17949911,115041
2021-12-13,3,Rheinland-Pfalz,4100019,43996
2021-12-13,3,Saarland,984937,10331
2021-12-13,3,Sachsen,4061968,30512
2021-12-13,3,Sachsen-Anhalt,2187748,21854
2021-12-13,3,Schleswig-Holstein,2909428,24685
2021-12-13,3,Thueringen,2117352,15071
2021-12-14,2,Baden-Wuerttemberg,11104163,13088
2021-12-14,2,Bayern,13128448,19296
2021-12-14,2,Berlin,3663322,5048
2021-12-14,2,Brandenburg,2531551,2106
2021-12-14,2,Bremen,680171,709
2021-12-14,2,Hamburg,1852838,1884
2021-12-14,2,Hessen,6290768,6926
2021-12-14,2,Mecklenburg-Vorpommern,1610896,1806
2021-12-14,2,Niedersachsen,7987439,8923
2021-12-14,2,Nordrhein-Westfalen,17949911,11958
2021-12-14,2,Rheinland-Pfalz,4100019,3799
2021-12-14,2,Saarland,984937,1063
2021-12-14,2,Sachsen,4061968,4004
2021-12-14,2,Sachsen-Anhalt,2187748,3244
2021-12-14,2,Schleswig-Holstein,2909428,3164
2021-12-14,2,Thueringen,2117352,2513
2021-12-14,3,Baden-Wuerttemberg,11104163,148226
2021-12-14,3,Bayern,13128448,163624
2021-12-14,3,Berlin,3663322,42132
2021-12-14,3,Brandenburg,2531551,23168
2021-12-14,3,Bremen,680171,7405
2021-12-14,3,Hamburg,1852838,18904
2021-12-14,3,Hessen,6290768,75673
2021-12-14,3,Mecklenburg-Vorpommern,1610896,19461
2021-12-14,3,Niedersachsen,7987439,125449
2021-12-14,3,Nordrhein-Westfalen,17949911,147685
2021-12-14,3,Rheinland-Pfalz,4100019,61475
2021-12-14,3,Saarland,984937,14240
2021-12-14,3,Sachsen,4061968,45644
2021-12-14,3,Sachsen-Anhalt,2187748,28687
2021-12-14,3,Schleswig-Holstein,2909428,35342
2021-12-14,3,Thueringen,2117352,25026
2021-12-15,2,Baden-Wuerttemberg,11104163,15210
2021-12-15,2,Bayern,13128448,19498
2021-12-15,2,Berlin,3663322,5339
2021-12-15,2,Brandenburg,2531551,4359
2021-12-15,2,Bremen,680171,971
2021-12-15,2,Hamburg,1852838,2397
2021-12-15,2,Hessen,6290768,8362
2021-12-15,2,Mecklenburg-Vorpommern,1610896,2403
2021-12-15,2,Niedersachsen,7987439,11880
2021-12-15,2,Nordrhein-Westfalen,17949911,35392
2021-12-15,2,Rheinland-Pfalz,4100019,4539
2021-12-15,2,Saarland,984937,1223
2021-12-15,2,Sachsen,4061968,4913
2021-12-15,2,Sachsen-Anhalt,2187748,3545
2021-12-15,2,Schleswig-Holstein,2909428,4197
2021-12-15,2,Thueringen,2117352,2864
2021-12-15,3,Baden-Wuerttemberg,11104163,154713
2021-12-15,3,Bayern,13128448,170545
2021-12-15,3,Berlin,3663322,47977
2021-12-15,3,Brandenburg,2531551,41817
2021-12-15,3,Bremen,680171,9012
2021-12-15,3,Hamburg,1852838,22495
2021-12-15,3,Hessen,6290768,90769
2021-12-15,3,Mecklenburg-Vorpommern,1610896,22933
2021-12-15,3,Niedersachsen,7987439,147223
2021-12-15,3,Nordrhein-Westfalen,17949911,471536
2021-12-15,3,Rheinland-Pfalz,4100019,66523
2021-12-15,3,Saarland,984937,15979
2021-12-15,3,Sachsen,4061968,46890
2021-12-15,3,Sachsen-Anhalt,2187748,28789
2021-12-15,3,Schleswig-Holstein,2909428,46867
2021-12-15,3,Thueringen,2117352,26274
2021-12-16,2,Baden-Wuerttemberg,11104163,16720
2021-12-16,2,Bayern,13128448,21867
2021-12-16,2,Berlin,3663322,5801
2021-12-16,2,Brandenburg,2531551,4501
2021-12-16,2,Bremen,680171,748
2021-12-16,2,Hamburg,1852838,2460
2021-12-16,2,Hessen,6290768,8462
2021-12-16,2,Mecklenburg-Vorpommern,1610896,2820
2021-12-16,2,Niedersachsen,7987439,12636
2021-12-16,2,Nordrhein-Westfalen,17949911,24420
2021-12-16,2,Rheinland-Pfalz,4100019,5241
2021-12-16,2,Saarland,984937,1301
2021-12-16,2,Sachsen,4061968,5421
2021-12-16,2,Sachsen-Anhalt,2187748,4626
2021-12-16,2,Schleswig-Holstein,2909428,3941
2021-12-16,2,Thueringen,2117352,3485
2021-12-16,3,Baden-Wuerttemberg,11104163,147815
